employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,workload_trend_4w,baseline_hours,baseline_after_hrs,baseline_pto,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline,burnout_score,burnout_category
ENG_0202,Employee_0202,Security Engineering,Mid,2025-10-20,34.18,2.18,206,17,18,1.0,4,0,0.0,38.98,42.86,328.5,0.0,-8.68,-122.5,1.0,3.8,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-10-27,54.92,14.92,562,22,29,0.0,5,0,1.0,42.02,42.86,328.5,0.0,12.06,233.5,0.0,45.6,Moderate
ENG_0202,Employee_0202,Security Engineering,Mid,2025-11-03,53.88,13.88,535,13,30,0.0,5,0,1.0,46.48,42.86,328.5,0.0,11.02,206.5,0.0,45.1,Moderate
ENG_0202,Employee_0202,Security Engineering,Mid,2025-11-10,42.93,10.93,407,12,18,1.0,4,0,1.0,46.48,42.86,328.5,0.0,0.07,78.5,1.0,29.3,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-11-17,53.81,13.81,562,18,27,0.0,5,0,1.0,51.39,42.86,328.5,0.0,10.95,233.5,0.0,52.2,Moderate
ENG_0202,Employee_0202,Security Engineering,Mid,2025-11-24,44.25,4.4,379,16,33,0.0,5,0,0.0,48.72,42.86,328.5,0.0,1.39,50.5,0.0,17.8,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-12-01,45.57,5.82,353,17,30,0.0,5,0,0.0,46.64,42.86,328.5,0.0,2.71,24.5,0.0,16.0,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-12-08,40.93,1.18,325,9,20,0.0,5,0,0.0,46.14,42.86,328.5,0.0,-1.93,-3.5,0.0,5.3,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-12-15,43.3,3.3,324,26,21,0.0,5,0,0.0,43.51,42.86,328.5,0.0,0.44,-4.5,0.0,6.4,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-12-22,43.12,3.44,374,12,23,0.0,5,0,0.0,43.23,42.86,328.5,0.0,0.26,45.5,0.0,10.2,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2025-12-29,54.97,14.97,507,18,27,0.0,5,0,1.0,45.58,42.86,328.5,0.0,12.11,178.5,0.0,43.8,Moderate
ENG_0202,Employee_0202,Security Engineering,Mid,2026-01-05,42.4,2.5,345,19,22,0.0,5,0,0.0,45.95,42.86,328.5,0.0,-0.46,16.5,0.0,8.8,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2026-01-12,44.1,4.1,279,11,23,0.0,5,0,0.0,46.15,42.86,328.5,0.0,1.24,-49.5,0.0,10.5,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2026-01-19,43.19,3.19,321,15,19,0.0,5,0,0.0,46.16,42.86,328.5,0.0,0.33,-7.5,0.0,8.9,Low
ENG_0202,Employee_0202,Security Engineering,Mid,2026-01-26,32.400000000000006,0.69,262,9,28,1.0,4,0,0.0,40.52,42.86,328.5,0.0,-10.46,-66.5,1.0,1.2,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-06-30,30.84,0.37,200,19,15,0.0,4,0,0.0,30.84,38.605,263.0,0.0,-7.77,-63.0,0.0,0.6,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-07-07,50.49,10.49,472,15,25,0.0,5,0,1.0,40.66,38.605,263.0,0.0,11.88,209.0,0.0,37.8,Moderate
ENG_0203,Employee_0203,QA Automation,Mid,2025-07-14,29.76,0.12,220,19,16,1.0,4,0,0.0,37.03,38.605,263.0,0.0,-8.85,-43.0,1.0,0.2,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-07-21,47.28,7.28,457,17,22,0.0,5,0,1.0,39.59,38.605,263.0,0.0,8.67,194.0,0.0,29.9,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-07-28,38.61,0.23,252,15,20,0.0,5,0,0.0,41.54,38.605,263.0,0.0,0.0,-11.0,0.0,3.3,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-08-04,39.96,0.79,274,11,28,0.0,5,0,0.0,38.9,38.605,263.0,0.0,1.35,11.0,0.0,2.6,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-08-11,32.16,0.63,222,8,19,1.0,4,0,0.0,39.5,38.605,263.0,0.0,-6.45,-41.0,1.0,2.0,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-08-18,38.6,0.24,322,14,16,0.0,5,0,0.0,37.33,38.605,263.0,0.0,-0.01,59.0,0.0,5.3,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-08-25,48.55,8.55,451,18,21,0.0,5,0,1.0,39.82,38.605,263.0,0.0,9.94,188.0,0.0,31.8,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-09-01,38.89,0.29,283,15,26,0.0,5,0,0.0,39.55,38.605,263.0,0.0,0.28,20.0,0.0,3.1,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-09-08,38.14,0.1,303,8,21,0.0,5,0,0.0,41.04,38.605,263.0,0.0,-0.47,40.0,0.0,5.9,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-09-15,41.1,1.29,300,17,20,0.0,5,0,0.0,41.67,38.605,263.0,0.0,2.49,37.0,0.0,8.4,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-09-22,48.73,8.73,472,18,13,0.0,5,0,1.0,41.72,38.605,263.0,0.0,10.12,209.0,0.0,35.8,Moderate
ENG_0203,Employee_0203,QA Automation,Mid,2025-09-29,39.89,0.55,284,22,25,0.0,5,0,0.0,41.96,38.605,263.0,0.0,1.28,21.0,0.0,6.1,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-10-06,49.38,9.38,512,14,27,0.0,5,0,1.0,44.78,38.605,263.0,0.0,10.77,249.0,0.0,43.3,Moderate
ENG_0203,Employee_0203,QA Automation,Mid,2025-10-13,39.38,0.41,286,13,21,0.0,5,0,0.0,44.34,38.605,263.0,0.0,0.77,23.0,0.0,8.4,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-10-20,39.5,0.9,254,13,22,0.0,5,0,0.0,42.04,38.605,263.0,0.0,0.89,-9.0,0.0,5.0,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-10-27,49.05,9.05,498,21,20,0.0,5,0,1.0,44.33,38.605,263.0,0.0,10.44,235.0,0.0,41.1,Moderate
ENG_0203,Employee_0203,QA Automation,Mid,2025-11-03,38.86,0.93,261,12,32,0.0,5,0,0.0,41.7,38.605,263.0,0.0,0.25,-2.0,0.0,4.7,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-11-10,47.94,7.94,439,20,27,0.0,5,0,1.0,43.84,38.605,263.0,0.0,9.33,176.0,0.0,33.8,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-11-17,36.53,0.0,295,18,18,0.0,5,0,0.0,43.1,38.605,263.0,0.0,-2.08,32.0,0.0,7.2,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-11-24,31.24,0.32,240,10,24,1.0,4,0,0.0,38.64,38.605,263.0,0.0,-7.37,-23.0,1.0,0.6,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-12-01,39.97,1.2,220,14,19,0.0,5,0,0.0,38.92,38.605,263.0,0.0,1.36,-43.0,0.0,2.4,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-12-08,38.37,6.37,367,16,25,1.0,4,0,1.0,36.53,38.605,263.0,0.0,-0.24,104.0,1.0,19.8,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-12-15,30.34,0.29,201,13,19,1.0,4,0,0.0,34.98,38.605,263.0,0.0,-8.27,-62.0,1.0,0.5,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-12-22,48.13,8.13,482,20,33,0.0,5,0,1.0,39.2,38.605,263.0,0.0,9.52,219.0,0.0,33.1,Low
ENG_0203,Employee_0203,QA Automation,Mid,2025-12-29,38.74,0.35,305,10,25,0.0,5,0,0.0,38.9,38.605,263.0,0.0,0.13,42.0,0.0,4.4,Low
ENG_0203,Employee_0203,QA Automation,Mid,2026-01-05,40.32,0.64,249,16,21,0.0,5,0,0.0,39.38,38.605,263.0,0.0,1.71,-14.0,0.0,1.9,Low
ENG_0203,Employee_0203,QA Automation,Mid,2026-01-12,37.6,0.0,175,9,22,0.0,5,0,0.0,41.2,38.605,263.0,0.0,-1.01,-88.0,0.0,2.6,Low
ENG_0203,Employee_0203,QA Automation,Mid,2026-01-19,37.5,0.0,314,12,28,0.0,5,0,0.0,38.54,38.605,263.0,0.0,-1.11,51.0,0.0,4.2,Low
ENG_0203,Employee_0203,QA Automation,Mid,2026-01-26,37.9,0.14,294,11,25,0.0,5,0,0.0,38.33,38.605,263.0,0.0,-0.71,31.0,0.0,2.8,Low
ENG_0204,Employee_0204,Backend,Staff,2025-06-30,48.79,16.79,332,29,20,0.0,4,0,1.0,48.79,51.55,310.5,0.0,-2.76,21.5,0.0,31.2,Low
ENG_0204,Employee_0204,Backend,Staff,2025-07-07,48.78,8.78,283,16,29,0.0,5,0,0.0,48.78,51.55,310.5,0.0,-2.77,-27.5,0.0,15.4,Low
ENG_0204,Employee_0204,Backend,Staff,2025-07-14,50.86,10.86,289,21,37,0.0,5,0,0.0,49.48,51.55,310.5,0.0,-0.69,-21.5,0.0,19.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-07-21,63.69,23.69,480,35,28,0.0,5,0,1.0,53.03,51.55,310.5,0.0,12.14,169.5,0.0,50.6,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-07-28,49.93,17.93,382,27,29,1.0,4,0,1.0,53.32,51.55,310.5,0.0,-1.62,71.5,1.0,39.1,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-08-04,52.24,12.24,244,29,20,0.0,5,0,0.0,54.18,51.55,310.5,0.0,0.69,-66.5,0.0,24.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-08-11,52.81,12.81,287,34,27,0.0,5,0,0.0,54.67,51.55,310.5,0.0,1.26,-23.5,0.0,25.5,Low
ENG_0204,Employee_0204,Backend,Staff,2025-08-18,62.77,22.77,496,27,35,0.0,5,0,1.0,54.44,51.55,310.5,0.0,11.22,185.5,0.0,53.3,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-08-25,62.96,22.96,470,31,23,0.0,5,0,1.0,57.7,51.55,310.5,0.0,11.41,159.5,0.0,54.4,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-09-01,51.02,11.02,263,24,24,0.0,5,0,0.0,57.39,51.55,310.5,0.0,-0.53,-47.5,0.0,25.1,Low
ENG_0204,Employee_0204,Backend,Staff,2025-09-08,51.9,11.9,263,28,23,0.0,5,0,0.0,57.16,51.55,310.5,0.0,0.35,-47.5,0.0,26.4,Low
ENG_0204,Employee_0204,Backend,Staff,2025-09-15,49.11,9.11,285,19,25,0.0,5,0,0.0,53.75,51.55,310.5,0.0,-2.44,-25.5,0.0,18.1,Low
ENG_0204,Employee_0204,Backend,Staff,2025-09-22,50.370000000000005,10.37,307,18,19,0.0,5,0,0.0,50.6,51.55,310.5,0.0,-1.18,-3.5,0.0,18.1,Low
ENG_0204,Employee_0204,Backend,Staff,2025-09-29,51.24,11.24,241,17,25,0.0,5,0,0.0,50.66,51.55,310.5,0.0,-0.31,-69.5,0.0,19.7,Low
ENG_0204,Employee_0204,Backend,Staff,2025-10-06,52.58,12.58,248,22,22,0.0,5,0,0.0,50.82,51.55,310.5,0.0,1.03,-62.5,0.0,22.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-10-13,31.590000000000003,7.59,193,22,13,2.0,3,0,0.0,46.44,51.55,310.5,0.0,-19.96,-117.5,2.0,13.3,Low
ENG_0204,Employee_0204,Backend,Staff,2025-10-20,50.3,10.3,266,25,31,0.0,5,0,0.0,46.43,51.55,310.5,0.0,-1.25,-44.5,0.0,18.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-10-27,41.36,9.36,258,16,20,1.0,4,0,0.0,43.96,51.55,310.5,0.0,-10.19,-52.5,1.0,16.4,Low
ENG_0204,Employee_0204,Backend,Staff,2025-11-03,40.02,8.02,166,14,30,1.0,4,0,0.0,40.82,51.55,310.5,0.0,-11.53,-144.5,1.0,14.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-11-10,51.43000000000001,11.43,280,23,26,0.0,5,0,0.0,45.78,51.55,310.5,0.0,-0.12,-30.5,0.0,20.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-11-17,62.68,22.68,444,37,28,0.0,5,0,1.0,48.87,51.55,310.5,0.0,11.13,133.5,0.0,46.1,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-11-24,40.56,8.56,211,22,32,1.0,4,0,0.0,48.67,51.55,310.5,0.0,-10.99,-99.5,1.0,15.0,Low
ENG_0204,Employee_0204,Backend,Staff,2025-12-01,50.61,10.61,226,26,24,0.0,5,0,0.0,51.32,51.55,310.5,0.0,-0.94,-84.5,0.0,18.6,Low
ENG_0204,Employee_0204,Backend,Staff,2025-12-08,64.38,24.38,484,20,19,0.0,5,0,1.0,54.56,51.55,310.5,0.0,12.83,173.5,0.0,52.5,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-12-15,48.64,8.64,252,24,24,0.0,5,0,0.0,51.05,51.55,310.5,0.0,-2.91,-58.5,0.0,15.1,Low
ENG_0204,Employee_0204,Backend,Staff,2025-12-22,62.06,22.06,453,37,21,0.0,5,0,1.0,56.42,51.55,310.5,0.0,10.51,142.5,0.0,51.7,Moderate
ENG_0204,Employee_0204,Backend,Staff,2025-12-29,40.17,8.17,247,16,24,1.0,4,0,0.0,53.81,51.55,310.5,0.0,-11.38,-63.5,1.0,16.6,Low
ENG_0204,Employee_0204,Backend,Staff,2026-01-05,50.370000000000005,10.37,304,22,30,0.0,5,0,0.0,50.31,51.55,310.5,0.0,-1.18,-6.5,0.0,18.1,Low
ENG_0204,Employee_0204,Backend,Staff,2026-01-12,39.13,7.13,168,26,27,1.0,4,0,0.0,47.93,51.55,310.5,0.0,-12.42,-142.5,1.0,12.5,Low
ENG_0204,Employee_0204,Backend,Staff,2026-01-19,63.1,23.1,471,28,33,0.0,5,0,1.0,48.19,51.55,310.5,0.0,11.55,160.5,0.0,48.4,Moderate
ENG_0204,Employee_0204,Backend,Staff,2026-01-26,51.63,11.63,284,24,28,0.0,5,0,0.0,51.06,51.55,310.5,0.0,0.08,-26.5,0.0,20.4,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-06-30,43.32,5.47,145,8,20,0.0,5,1,1.0,43.32,38.71,80.0,0.0,4.61,65.0,0.0,19.6,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-07-07,38.95,0.15,88,9,31,0.0,5,0,0.0,41.14,38.71,80.0,0.0,0.24,8.0,0.0,3.4,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-07-14,36.63,0.0,68,11,28,0.0,5,0,0.0,39.63,38.71,80.0,0.0,-2.08,-12.0,0.0,0.9,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-07-21,15.48,0.4,33,6,10,3.0,2,0,0.0,33.6,38.71,80.0,0.0,-23.23,-47.0,3.0,0.7,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-07-28,41.88,2.55,88,9,27,0.0,5,0,0.0,33.24,38.71,80.0,0.0,3.17,8.0,0.0,5.1,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-08-04,38.47,0.0,34,15,17,0.0,5,0,0.0,33.11,38.71,80.0,0.0,-0.24,-46.0,0.0,0.0,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-08-11,39.52,0.33,72,10,13,0.0,5,0,0.0,33.84,38.71,80.0,0.0,0.81,-8.0,0.0,0.6,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-08-18,36.61,6.79,148,11,19,2.0,4,1,1.0,39.12,38.71,80.0,0.0,-2.1,68.0,2.0,18.0,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-08-25,49.03,9.03,184,10,20,0.0,5,0,1.0,40.91,38.71,80.0,0.0,10.32,104.0,0.0,26.7,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-09-01,38.75,0.45,73,11,28,0.0,5,0,0.0,40.98,38.71,80.0,0.0,0.04,-7.0,0.0,3.1,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-09-08,37.69,0.03,57,13,24,0.0,5,0,0.0,40.52,38.71,80.0,0.0,-1.02,-23.0,0.0,1.9,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-09-15,40.54,0.9,52,10,19,0.0,5,0,0.0,41.5,38.71,80.0,0.0,1.83,-28.0,0.0,4.4,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-09-22,40.81,0.9,42,11,26,0.0,5,0,0.0,39.45,38.71,80.0,0.0,2.1,-38.0,0.0,2.3,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-09-29,48.05,8.05,106,13,20,0.0,5,0,1.0,41.77,38.71,80.0,0.0,9.34,26.0,0.0,19.3,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-10-06,48.77,8.77,142,10,27,0.0,5,0,1.0,44.54,38.71,80.0,0.0,10.06,62.0,0.0,26.3,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-10-13,31.92,1.21,31,8,12,1.0,4,0,0.0,42.39,38.71,80.0,0.0,-6.79,-49.0,1.0,5.8,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-10-20,40.19,1.25,74,10,25,0.0,5,0,0.0,42.23,38.71,80.0,0.0,1.48,-6.0,0.0,5.7,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-10-27,56.1,9.82,156,14,24,0.0,6,1,1.0,44.24,38.71,80.0,0.0,17.39,76.0,0.0,29.0,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-11-03,48.54,8.54,117,10,27,0.0,5,0,1.0,44.19,38.71,80.0,0.0,9.83,37.0,0.0,23.5,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-11-10,30.99,0.53,12,5,27,1.0,4,0,0.0,43.96,38.71,80.0,0.0,-7.72,-68.0,1.0,6.2,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-11-17,55.14,8.99,233,15,30,0.0,6,1,1.0,47.69,38.71,80.0,0.0,16.43,153.0,0.0,37.5,Moderate
ENG_0205,Employee_0205,DevOps,Junior,2025-11-24,40.27,1.22,63,7,25,0.0,5,0,0.0,43.74,38.71,80.0,0.0,1.56,-17.0,0.0,7.2,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-12-01,47.91,7.91,133,10,21,0.0,5,0,1.0,43.58,38.71,80.0,0.0,9.2,53.0,0.0,23.1,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-12-08,31.55,0.03,41,7,23,1.0,4,0,0.0,43.72,38.71,80.0,0.0,-7.16,-39.0,1.0,5.1,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-12-15,38.69,0.35,53,9,17,0.0,5,0,0.0,39.6,38.71,80.0,0.0,-0.02,-27.0,0.0,1.5,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-12-22,24.01,0.49,30,4,7,2.0,3,0,0.0,35.54,38.71,80.0,0.0,-14.7,-50.0,2.0,0.9,Low
ENG_0205,Employee_0205,DevOps,Junior,2025-12-29,37.36,0.2,47,11,20,0.0,5,0,0.0,32.9,38.71,80.0,0.0,-1.35,-33.0,0.0,0.4,Low
ENG_0205,Employee_0205,DevOps,Junior,2026-01-05,38.26,0.69,31,13,21,0.0,5,0,0.0,34.58,38.71,80.0,0.0,-0.45,-49.0,0.0,1.2,Low
ENG_0205,Employee_0205,DevOps,Junior,2026-01-12,23.63,0.86,20,4,12,2.0,3,0,0.0,30.82,38.71,80.0,0.0,-15.08,-60.0,2.0,1.5,Low
ENG_0205,Employee_0205,DevOps,Junior,2026-01-19,31.19,0.82,57,7,24,1.0,4,0,0.0,32.61,38.71,80.0,0.0,-7.52,-23.0,1.0,1.4,Low
ENG_0205,Employee_0205,DevOps,Junior,2026-01-26,38.96,0.29,67,6,33,0.0,5,0,0.0,33.01,38.71,80.0,0.0,0.25,-13.0,0.0,0.5,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-06-30,33.0,1.0,158,8,17,0.0,4,0,0.0,33.0,40.415000000000006,185.5,0.0,-7.42,-27.5,0.0,1.7,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-07-07,33.34,1.83,161,19,28,1.0,4,0,0.0,33.17,40.415000000000006,185.5,0.0,-7.08,-24.5,1.0,3.2,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-07-14,40.52,0.73,210,25,20,0.0,5,0,0.0,35.62,40.415000000000006,185.5,0.0,0.1,24.5,0.0,3.3,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-07-21,40.38,0.86,159,16,27,0.0,5,0,0.0,36.81,40.415000000000006,185.5,0.0,-0.04,-26.5,0.0,1.5,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-07-28,40.45,8.45,296,16,20,1.0,4,0,1.0,38.67,40.415000000000006,185.5,0.0,0.03,110.5,1.0,24.0,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-08-04,50.41,10.41,308,18,21,0.0,5,0,1.0,42.94,40.415000000000006,185.5,0.0,9.99,122.5,0.0,31.0,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-08-11,51.73,11.73,369,18,22,0.0,5,0,1.0,45.74,40.415000000000006,185.5,0.0,11.31,183.5,0.0,41.1,Moderate
ENG_0206,Employee_0206,Mobile,Mid,2025-08-18,23.14,0.15,84,8,16,2.0,3,0,0.0,41.43,40.415000000000006,185.5,0.0,-17.28,-101.5,2.0,1.3,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-08-25,51.69,11.69,363,23,17,0.0,5,0,1.0,44.24,40.415000000000006,185.5,0.0,11.27,177.5,0.0,39.1,Moderate
ENG_0206,Employee_0206,Mobile,Mid,2025-09-01,41.7,1.79,173,19,24,0.0,5,0,0.0,42.06,40.415000000000006,185.5,0.0,1.28,-12.5,0.0,4.8,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-09-08,50.16,10.16,368,19,30,0.0,5,0,1.0,41.67,40.415000000000006,185.5,0.0,9.74,182.5,0.0,34.2,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-09-15,39.69,0.22,82,14,21,0.0,5,0,0.0,45.81,40.415000000000006,185.5,0.0,-0.73,-103.5,0.0,5.8,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-09-22,41.76,2.06,192,16,32,0.0,5,0,0.0,43.33,40.415000000000006,185.5,0.0,1.34,6.5,0.0,7.1,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-09-29,40.92,8.92,293,16,7,1.0,4,0,1.0,43.13,40.415000000000006,185.5,0.0,0.5,107.5,1.0,27.3,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-10-06,41.49,2.08,192,11,25,0.0,5,0,0.0,40.96,40.415000000000006,185.5,0.0,1.07,6.5,0.0,4.7,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-10-13,40.18,0.51,154,16,37,0.0,5,0,0.0,41.09,40.415000000000006,185.5,0.0,-0.24,-31.5,0.0,1.6,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-10-20,39.97,1.12,227,8,22,0.0,5,0,0.0,40.64,40.415000000000006,185.5,0.0,-0.45,41.5,0.0,5.6,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-10-27,40.43,1.65,229,12,19,0.0,5,0,0.0,40.52,40.415000000000006,185.5,0.0,0.01,43.5,0.0,6.6,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-11-03,40.24,0.95,141,14,26,0.0,5,0,0.0,40.2,40.415000000000006,185.5,0.0,-0.18,-44.5,0.0,1.7,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-11-10,23.25,0.28,86,10,17,2.0,3,0,0.0,35.97,40.415000000000006,185.5,0.0,-17.17,-99.5,2.0,0.5,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-11-17,32.06,0.56,169,16,21,1.0,4,0,0.0,33.99,40.415000000000006,185.5,0.0,-8.36,-16.5,1.0,1.0,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-11-24,40.18,1.2,156,19,32,0.0,5,0,0.0,33.93,40.415000000000006,185.5,0.0,-0.24,-29.5,0.0,2.1,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-12-01,51.64,11.64,310,20,37,0.0,5,0,1.0,36.78,40.415000000000006,185.5,0.0,11.22,124.5,0.0,30.7,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-12-08,39.77,1.13,177,12,25,0.0,5,0,0.0,40.91,40.415000000000006,185.5,0.0,-0.65,-8.5,0.0,2.5,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-12-15,49.7,9.7,332,16,31,0.0,5,0,1.0,45.32,40.415000000000006,185.5,0.0,9.28,146.5,0.0,34.1,Low
ENG_0206,Employee_0206,Mobile,Mid,2025-12-22,50.61,10.61,370,20,22,0.0,5,0,1.0,47.93,40.415000000000006,185.5,0.0,10.19,184.5,0.0,41.5,Moderate
ENG_0206,Employee_0206,Mobile,Mid,2025-12-29,32.099999999999994,0.82,181,10,17,1.0,4,0,0.0,43.04,40.415000000000006,185.5,0.0,-8.32,-4.5,1.0,4.1,Low
ENG_0206,Employee_0206,Mobile,Mid,2026-01-05,39.07,0.19,183,18,21,0.0,5,0,0.0,42.87,40.415000000000006,185.5,0.0,-1.35,-2.5,0.0,2.8,Low
ENG_0206,Employee_0206,Mobile,Mid,2026-01-12,39.48,0.97,191,16,28,0.0,5,0,0.0,40.32,40.415000000000006,185.5,0.0,-0.94,5.5,0.0,2.2,Low
ENG_0206,Employee_0206,Mobile,Mid,2026-01-19,40.71,1.27,173,13,18,0.0,5,0,0.0,37.84,40.415000000000006,185.5,0.0,0.29,-12.5,0.0,2.2,Low
ENG_0206,Employee_0206,Mobile,Mid,2026-01-26,41.11,1.6,197,15,22,0.0,5,0,0.0,40.09,40.415000000000006,185.5,0.0,0.69,11.5,0.0,3.8,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-06-30,23.66,0.09,102,4,4,1.0,3,0,0.0,23.66,39.415,201.0,0.0,-15.76,-99.0,1.0,0.2,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-07-07,24.1,0.51,117,7,22,2.0,3,0,0.0,23.88,39.415,201.0,0.0,-15.31,-84.0,2.0,0.9,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-07-14,49.68000000000001,9.68,399,11,17,0.0,5,0,1.0,32.48,39.415,201.0,0.0,10.27,198.0,0.0,33.4,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-07-21,41.22,1.66,236,11,26,0.0,5,0,0.0,34.67,39.415,201.0,0.0,1.8,35.0,0.0,5.8,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-07-28,38.97,0.16,179,10,21,0.0,5,0,0.0,38.49,39.415,201.0,0.0,-0.45,-22.0,0.0,0.3,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-08-04,39.86,0.9,223,11,27,0.0,5,0,0.0,42.43,39.415,201.0,0.0,0.45,22.0,0.0,6.4,Low
ENG_0207,Employee_0207,Security Engineering,Junior,2025-08-11,50.54,10.54,404,10,29,0.0,5,0,1.0,42.65,39.415,201.0,0.0,11.12,203.0,0.0,38.6,Moderate
ENG_0207,Employee_0207,Security Engineering,Junior,2025-08-18,23.18,0.45,106,8,7,2.0,3,0,0.0,38.14,39.415,201.0,0.0,-16.24,-95.0,2.0,0.8,Low
